Cuadricula;Peso;Fecha;f0;f1;f2;f3;f4;x0;x1;x2;x3;x4;phi_re_0_0;phi_im_0_0;phi_re_0_1;phi_im_0_1;phi_re_0_2;phi_im_0_2;phi_re_0_3;phi_im_0_3;phi_re_0_4;phi_im_0_4;phi_re_0_5;phi_im_0_5;phi_re_0_6;phi_im_0_6;phi_re_0_7;phi_im_0_7;phi_re_0_8;phi_im_0_8;phi_re_0_9;phi_im_0_9;phi_re_0_10;phi_im_0_10;phi_re_0_11;phi_im_0_11;phi_re_0_12;phi_im_0_12;phi_re_0_13;phi_im_0_13;phi_re_0_14;phi_im_0_14;phi_re_0_15;phi_im_0_15;phi_re_1_0;phi_im_1_0;phi_re_1_1;phi_im_1_1;phi_re_1_2;phi_im_1_2;phi_re_1_3;phi_im_1_3;phi_re_1_4;phi_im_1_4;phi_re_1_5;phi_im_1_5;phi_re_1_6;phi_im_1_6;phi_re_1_7;phi_im_1_7;phi_re_1_8;phi_im_1_8;phi_re_1_9;phi_im_1_9;phi_re_1_10;phi_im_1_10;phi_re_1_11;phi_im_1_11;phi_re_1_12;phi_im_1_12;phi_re_1_13;phi_im_1_13;phi_re_1_14;phi_im_1_14;phi_re_1_15;phi_im_1_15;phi_re_2_0;phi_im_2_0;phi_re_2_1;phi_im_2_1;phi_re_2_2;phi_im_2_2;phi_re_2_3;phi_im_2_3;phi_re_2_4;phi_im_2_4;phi_re_2_5;phi_im_2_5;phi_re_2_6;phi_im_2_6;phi_re_2_7;phi_im_2_7;phi_re_2_8;phi_im_2_8;phi_re_2_9;phi_im_2_9;phi_re_2_10;phi_im_2_10;phi_re_2_11;phi_im_2_11;phi_re_2_12;phi_im_2_12;phi_re_2_13;phi_im_2_13;phi_re_2_14;phi_im_2_14;phi_re_2_15;phi_im_2_15;phi_re_3_0;phi_im_3_0;phi_re_3_1;phi_im_3_1;phi_re_3_2;phi_im_3_2;phi_re_3_3;phi_im_3_3;phi_re_3_4;phi_im_3_4;phi_re_3_5;phi_im_3_5;phi_re_3_6;phi_im_3_6;phi_re_3_7;phi_im_3_7;phi_re_3_8;phi_im_3_8;phi_re_3_9;phi_im_3_9;phi_re_3_10;phi_im_3_10;phi_re_3_11;phi_im_3_11;phi_re_3_12;phi_im_3_12;phi_re_3_13;phi_im_3_13;phi_re_3_14;phi_im_3_14;phi_re_3_15;phi_im_3_15;phi_re_4_0;phi_im_4_0;phi_re_4_1;phi_im_4_1;phi_re_4_2;phi_im_4_2;phi_re_4_3;phi_im_4_3;phi_re_4_4;phi_im_4_4;phi_re_4_5;phi_im_4_5;phi_re_4_6;phi_im_4_6;phi_re_4_7;phi_im_4_7;phi_re_4_8;phi_im_4_8;phi_re_4_9;phi_im_4_9;phi_re_4_10;phi_im_4_10;phi_re_4_11;phi_im_4_11;phi_re_4_12;phi_im_4_12;phi_re_4_13;phi_im_4_13;phi_re_4_14;phi_im_4_14;phi_re_4_15;phi_im_4_15
C2;100;23/12/2024  19:30;3,74220047;5,99217068;8,33275939;12,11585206;14,23574387;0,01416588;0,01189466;0,00543098;0,00890843;0,00314771;0,28895921;0,05270315;0,37650721;0,06799755;0,11833163;0,02195442;0,21636337;0,03898668;0,78776196;0,15139113;0,95979511;0,28070154;0,28816826;0,05639657;0,54842368;0,10488239;-0,10416775;-0,01905387;-0,10697499;-0,01861652;-0,11128742;-0,02018371;-0,07963804;-0,01378580;-0,23307969;-0,04392996;-0,33999658;-0,06505969;-0,30862942;-0,05902952;-0,29849062;-0,05723812;-0,06712038;0,34130031;-0,08454419;0,35085248;-0,03417226;0,30266730;-0,04227320;0,26314235;-0,05811391;0,47282761;-0,17240215;0,56853307;-0,04040741;0,51084957;-0,05854789;0,54855973;-0,09750134;0,66359486;-0,09550494;0,67615183;-0,09468031;0,66840470;-0,09878434;0,68430069;-0,17339312;0,98485269;-0,16170279;0,93050638;-0,16510782;0,93836780;-0,16521301;0,95591375;0,24067769;0,00991718;-0,02353498;-0,11582975;0,74096430;0,25633437;0,47638726;0,12217184;-0,05290119;-0,01359495;-0,45538497;-0,27993625;0,92559010;0,37852737;0,43061514;0,17808632;-0,15715490;-0,04290427;-0,14897831;-0,03867089;-0,09734671;-0,02091703;-0,09490563;-0,02466358;0,15299356;0,06344157;0,19423848;0,08204446;0,22179122;0,09172737;0,16432362;0,06814977;-0,23555299;-0,35004548;-0,41260956;-0,24522547;0,12556820;-0,45009590;-0,05399636;-0,39819622;-0,35820868;0,40897474;-0,79838811;0,51418685;-0,04737841;-0,09494466;-0,25785810;0,20696596;-0,26379521;0,38371457;-0,26207272;0,39775456;-0,24265600;0,36767525;-0,26840923;0,33408547;-0,79934980;0,60086596;-0,74368038;0,53728709;-0,74275817;0,52814420;-0,76968585;0,58197436;0,46710991;0,39168523;0,66109254;0,75030437;-0,02726556;-0,31867797;0,20989032;0,03871700;-0,10260117;-0,06185864;-0,05693945;0,37487696;-0,41716369;-0,86415796;-0,25478280;-0,43720107;-0,05721597;0,16678694;-0,07745953;0,15516099;-0,09277765;0,10145640;-0,02267217;0,16729665;0,14070453;0,27341238;0,13723821;0,24928460;0,11700446;0,21149894;0,14952499;0,27739446
C2;100;23/12/2024  19:45;3,73532932;6,00021449;8,43246300;13,15056957;14,23250726;0,01312388;0,01021407;0,00904322;0,00799341;0,00275679;0,28982946;0,05204624;0,37734984;0,06667579;0,11569428;0,02973518;0,21758712;0,03797030;0,78819777;0,14448285;0,96190753;0,27337502;0,28168294;0,08132539;0,54862116;0,10117532;-0,10456108;-0,01825626;-0,10706773;-0,01870739;-0,11165459;-0,01973008;-0,08019867;-0,01371166;-0,23231117;-0,04274664;-0,34100840;-0,06352919;-0,30075913;-0,08615286;-0,29918576;-0,05448092;-0,39283650;0,00008615;-0,41768063;-0,00387714;-0,32535774;-0,02047210;-0,29786422;0,00631571;-0,49707712;0,04472525;-0,62120671;-0,05326524;-0,52745149;-0,01464931;-0,57176109;0,05675361;-0,67201233;0,06065067;-0,67952228;0,06957048;-0,67621726;0,07109073;-0,69647942;0,07099048;-0,99627562;0,08622581;-0,94260379;0,07842472;-0,94686857;-0,06251423;-0,96073871;0,08665100;-0,13177150;0,17172219;0,14491056;0,29685537;-0,63123585;-0,17525374;-0,37762717;0,07918895;-0,02487566;-0,09960151;0,39426657;0,06468295;-0,88986804;-0,45621801;-0,49767698;-0,17778717;0,12704123;-0,01433837;0,12203515;-0,01253017;0,07275144;-0,02967984;0,07733395;-0,01191912;-0,22779829;-0,04743959;-0,25782625;-0,04189532;-0,26720115;-0,12161158;-0,22697113;-0,03721036;-0,53344860;-0,53948344;-0,70441134;-0,70979199;-0,13059303;-0,23967564;-0,39968444;-0,40057683;0,22748053;0,23478498;0,15946749;0,33818796;0,06566477;0,14486661;0,17076680;0,17599191;0,21909818;0,23864918;0,22703339;0,24422782;0,23572144;0,25384898;0,17730788;0,19355493;-0,10535343;-0,10337921;-0,13449683;-0,13385825;-0,07664662;-0,15615620;-0,12503890;-0,12289778;0,49969800;0,32572332;0,72235094;0,67201149;0,05275314;-0,33401950;0,21023430;-0,00909732;-0,10450605;-0,03713916;-0,02678250;0,40943568;-0,18544510;-0,98265463;-0,30017691;-0,41727328;-0,03424936;0,20534708;-0,05657350;0,19500064;-0,07737995;0,14180706;-0,00015641;0,19641288;0,16762968;0,26992990;0,16276753;0,24017381;0,05754778;0,24310411;0,18080570;0,27030151
C2;100;23/12/2024  20:00;3,73601123;6,00386744;8,28035883;12,04531398;14,16120843;0,01125924;0,01015598;0,00249001;0,00780029;0,00481198;0,28775619;0,04859217;0,37512974;0,06409583;0,11518781;0,03143638;0,21615227;0,03678103;0,78870573;0,13679100;0,96484586;0,26281640;0,27362711;0,10378890;0,55058775;0,09548595;-0,10401800;-0,01803167;-0,10649333;-0,01873148;-0,11003970;-0,02237581;-0,07969091;-0,01372171;-0,23278527;-0,04047550;-0,34174297;-0,05988074;-0,29321781;-0,10989364;-0,29888452;-0,05149612;-0,36446179;0,07241808;-0,39113497;0,07210656;-0,31203036;0,01583990;-0,27207764;0,04762174;-0,49827195;0,11428247;-0,63093071;0,04594345;-0,50834395;-0,01864900;-0,55027350;0,14053224;-0,65101871;0,16744110;-0,65854118;0,17262364;-0,66387163;0,13560069;-0,67881427;0,17659520;-0,96817370;0,25027923;-0,91083461;0,24103501;-0,94888910;-0,04411197;-0,93385596;0,24481512;0,09016628;0,00482360;-0,23346480;-0,05160327;0,70413453;0,28546286;0,40765081;0,06600477;-0,06265575;-0,02171849;-0,51856408;-0,22710817;0,82109092;0,57079743;0,44503057;0,08067786;-0,14115750;-0,02337298;-0,13024385;-0,02458546;-0,07283366;-0,01396891;-0,08775216;-0,01538866;0,08135758;0,01680869;0,13025150;0,02908489;0,13514573;0,09220884;0,09363731;0,01650908;0,25943134;-0,18786288;0,29441880;-0,14628142;0,31147029;-0,21037108;0,27668867;-0,26571001;-0,51508010;0,42031770;-0,90728401;0,42051841;-0,17291363;-0,07557972;-0,40190768;0,27247568;-0,30300500;0,32495312;-0,30482362;0,32140206;-0,35106669;0,24018488;-0,27026105;0,29291614;-0,64845912;0,56125822;-0,57947735;0,49866182;-0,75935377;0,08042817;-0,60710259;0,52746712;-0,23280324;-0,47607337;-0,48428803;-0,83459454;0,14837967;0,31767319;0,00172519;-0,12472207;0,02849903;0,08017446;-0,15683582;-0,38895205;-0,06520683;0,99787177;0,30439382;0,41709567;-0,08144084;-0,04638188;-0,07377649;-0,03356890;-0,04359530;0,00688618;-0,07818318;-0,05357187;-0,19421351;-0,26738418;-0,17341351;-0,24689665;0,01868024;-0,25729304;-0,19852883;-0,27192677
C2;100;23/12/2024  20:15;3,74584381;6,01871603;8,43181534;12,13004010;14,24103916;0,01289579;0,01173639;0,00510986;0,00703795;0,00325406;0,28821858;0,04904065;0,37585189;0,06333479;0,11512786;0,03070092;0,21695782;0,03580116;0,78854396;0,13880188;0,96415952;0,26532325;0,27370898;0,10483827;0,55037051;0,09622542;-0,10344789;-0,01741103;-0,10642642;-0,01842222;-0,10856353;-0,02952919;-0,08024514;-0,00624126;-0,23186487;-0,04033029;-0,34129012;-0,06049523;-0,29240554;-0,11149771;-0,29899358;-0,05228030;-0,31836829;0,16140960;-0,34271694;0,15438772;-0,28377669;0,12529563;-0,23693410;0,13587001;-0,37989923;0,20863335;-0,51468470;0,16402066;-0,48114534;0,13624463;-0,44765677;0,27286606;-0,57257099;0,32649621;-0,57669407;0,33164465;-0,61586276;0,23933613;-0,53180189;0,43311705;-0,87641568;0,48155534;-0,83048655;0,45483385;-0,93449347;0,18708940;-0,85303803;0,47011287;-0,11468116;0,10064494;0,17032636;0,17007104;-0,63296054;-0,14610992;-0,36574791;0,05135610;-0,05959883;-0,05689066;0,36282458;0,05279672;-0,84867580;-0,52891340;-0,53120315;-0,09668139;0,12291451;-0,00806710;0,11894461;-0,00660050;0,06796112;0,00334674;0,07112995;-0,01981532;-0,20094347;-0,02183635;-0,22426427;-0,01584407;-0,23444519;-0,13767959;-0,20113225;-0,01815176;0,25741749;0,26507036;0,40564794;0,12981899;-0,20322754;0,35499286;0,08121452;0,33393004;0,37535933;-0,36729942;0,77022580;-0,46304287;0,03057429;0,12035235;0,29975172;-0,18052859;0,28218516;-0,37150186;0,28110837;-0,38462586;0,35852521;-0,25137185;0,17533520;-0,39222293;0,81255076;-0,58289044;0,76239451;-0,52919718;0,90796393;0,02058140;0,78242848;-0,56736833;0,42419076;0,40642787;0,60623464;0,77880162;0,07122543;-0,33571251;0,17261204;0,03440184;-0,07924831;-0,05483976;-0,03154430;0,41347341;0,26065162;-0,96543292;-0,24495511;-0,45017687;-0,03833496;0,20590194;-0,06287083;0,19430171;-0,11711013;0,10438498;0,06296470;0,19265292;0,13854536;0,29445827;0,13226862;0,26693133;-0,06448468;0,24534195;0,14819277;0,29590972
C2;100;23/12/2024  20:30;3,73610150;6,01829083;8,33785295;12,14845196;14,25349056;0,01224295;0,01265916;0,00465389;0,00984747;0,00416446;0,06749936;-0,28579280;0,08801221;-0,37258545;0,03926110;-0,11365482;0,05073820;-0,21427503;0,18915964;-0,77751079;0,32692342;-0,94505083;0,12258019;-0,26678378;0,13198133;-0,54233043;-0,02468018;0,10303863;-0,02535070;0,10595583;-0,03571585;0,10713902;-0,01059958;0,08003857;-0,05613129;0,22913360;-0,08224591;0,33665302;-0,13008711;0,28404130;-0,07100555;0,29519157;-0,33593612;0,05990815;-0,35637949;0,03982153;-0,29803282;0,04565257;-0,25063916;0,06076173;-0,47597349;0,13560170;-0,61155298;0,06479632;-0,52269920;0,02525301;-0,53921174;0,17520011;-0,64957646;0,16927528;-0,65239372;0,16956030;-0,66744714;0,06924018;-0,63204316;0,27741616;-0,97652932;0,21538453;-0,91337865;0,19978533;-0,94255019;-0,08923577;-0,94759128;0,20598440;-0,20388795;0,04846221;0,07894240;0,11522642;-0,72955398;-0,24385269;-0,47325125;-0,01970705;0,04435193;-0,00836601;0,49142534;0,17100805;-0,82609943;-0,56352439;-0,47391739;-0,08471049;0,14262288;0,01057724;0,13778225;0,00901079;0,08303456;0,01667704;0,08373544;-0,00688784;-0,17233142;-0,02741327;-0,21823342;-0,03311949;-0,21213767;-0,14084702;-0,18228709;-0,02817217;0,15572735;-0,34413376;-0,00986513;-0,41743448;0,42229309;0,01690273;0,28855510;-0,22537621;-0,53651894;-0,12270513;-0,82806010;-0,44205184;0,06735494;-0,04718563;-0,31245574;-0,13454988;-0,40431621;-0,05005567;-0,41933039;-0,04840927;-0,34451011;-0,15558081;-0,37029939;0,03071515;-0,92551138;-0,37871979;-0,84158998;-0,36009993;-0,45976480;-0,76834610;-0,88661970;-0,36820764;0,46869137;0,37969056;0,66768690;0,74444221;0,06999338;-0,33881482;0,19916998;0,02136910;-0,09663802;-0,05453428;-0,03809346;0,40358949;0,22265632;-0,97030474;-0,26962406;-0,44704331;-0,05643955;0,17477350;-0,08152872;0,16201632;-0,12989835;0,06734527;0,03688098;0,16710737;0,15741926;0,28837833;0,15231836;0,26040393;-0,04410269;0,25579880;0,16834206;0,28812397
C2;100;23/12/2024  21:00;3,73402429;6,03656452;8,42467160;12,13438071;14,22964894;0,01146760;0,00863257;0,00746675;0,01078686;0,00421655;-0,08170761;0,28153763;-0,10476357;0,36714571;-0,03399237;0,11508974;-0,06045606;0,21177755;-0,22461370;0,76778111;-0,28097445;0,95971525;-0,08272158;0,28121013;-0,15617626;0,53501940;0,02977613;-0,10144860;0,02968689;-0,10399124;0,03121702;-0,10878502;0,02244049;-0,07832158;0,06655475;-0,22628202;0,09752248;-0,33260966;0,08892536;-0,30126277;0,08501860;-0,29095227;-0,38218188;-0,04719442;-0,40490036;-0,06122108;-0,33033285;-0,02064202;-0,29599759;-0,03208271;-0,45939905;-0,01402265;-0,57470846;-0,02796580;-0,51058644;-0,00409088;-0,54817779;-0,00878583;-0,65784431;-0,02190249;-0,66342246;-0,01803638;-0,66641666;-0,01721106;-0,68757033;-0,02176189;-0,99879722;-0,04903167;-0,94370063;-0,04413047;-0,95446122;-0,04901936;-0,96528700;-0,05170877;0,14609283;-0,10232220;-0,11044085;-0,24564692;0,63132225;0,15494213;0,37166641;0,00858241;0,00613490;0,07557181;-0,41094121;-0,06388051;0,91683935;0,39925631;0,45496138;0,23553561;-0,12650736;-0,02454443;-0,11957049;-0,02637192;-0,07178716;-0,00075812;-0,07669553;-0,01776299;0,18061568;0,06827162;0,21580790;0,07761169;0,24228432;0,09800172;0,18156755;0,06832236;-0,09744758;0,06405934;0,10099307;0,19382957;-0,34192513;-0,21933315;-0,19382254;-0,07387103;0,24915104;0,44387846;0,52402128;0,72595993;-0,16193470;0,05374610;0,08947567;0,30468894;0,17896219;0,25903369;0,19277251;0,26658255;0,15582615;0,23886102;0,14674797;0,25052240;0,60517434;0,79609297;0,55726019;0,72916284;0,53898048;0,72706494;0,58547100;0,76233603;0,47584352;0,38150489;0,65517069;0,75548088;0,00232852;-0,35673269;0,22945285;0,01435651;-0,11023820;-0,04914963;0,05223811;0,41872664;-0,39112481;-0,91807960;-0,24667349;-0,45041566;-0,08265416;0,16159418;-0,10383505;0,14875575;-0,11731518;0,09324862;-0,04737024;0,15759302;0,14317543;0,30893600;0,14135010;0,28056357;0,12335287;0,24289969;0,15487307;0,31257296
C2;100;23/12/2024  21:15;3,73935845;6,04950244;8,31739360;13,13122234;14,25981958;0,01387564;0,00870354;0,00411756;0,00804765;0,00411508;0,28541327;0,06276227;0,37182672;0,08162720;0,11690202;0,02620353;0,21441716;0,04676588;0,77922183;0,17773277;0,97493129;0,22250615;0,28582358;0,06605626;0,54295657;0,12352047;-0,10297836;-0,02309116;-0,10546958;-0,02311773;-0,10969027;-0,02423978;-0,07919480;-0,01694822;-0,22965921;-0,05175245;-0,33727469;-0,07713928;-0,30563399;-0,06959941;-0,29553663;-0,06647205;-0,29657655;0,16883802;-0,31488692;0,16356213;-0,25605404;0,17990246;-0,22987588;0,14380416;-0,40309463;0,22408316;-0,50348807;0,26433827;-0,42748477;0,28047644;-0,46684211;0,28591584;-0,56807985;0,34398287;-0,57836554;0,35169803;-0,57344792;0,35074665;-0,58869737;0,36025985;-0,86138555;0,50795171;-0,81764210;0,47802270;-0,82461556;0,48287067;-0,83791662;0,49150511;-0,20052698;-0,04158959;0,07243796;0,08845549;-0,73598755;-0,29902121;-0,45295041;-0,15975386;0,04923973;0,02579153;0,49963337;0,22205795;-0,91704930;-0,39877385;-0,42494870;-0,17631452;0,14738562;0,05634186;0,13809178;0,05156751;0,08954880;0,02535847;0,08765127;0,03396527;-0,12859246;-0,05504201;-0,17055110;-0,07993444;-0,19737681;-0,08768757;-0,13522335;-0,05797257;0,51268561;0,55731867;0,67995684;0,73325214;0,18318760;0,20389624;0,38349330;0,41405743;-0,21988208;-0,24212476;-0,24847950;-0,27874178;-0,11112773;-0,11809899;-0,16757523;-0,18072677;-0,21244789;-0,23803288;-0,21989566;-0,24343458;-0,22859201;-0,25343306;-0,17295791;-0,19107672;0,10349104;0,10623923;0,13152184;0,13754161;0,12051954;0,12690903;0,12262680;0,12627197;-0,38931998;-0,48904957;-0,53585700;-0,84430876;0,00412278;0,24797990;-0,18560430;-0,11991194;0,08220072;0,08856490;-0,05316522;-0,30092548;0,31276829;0,81281090;0,19482104;0,42687405;0,06261706;-0,11825979;0,08313216;-0,10260687;0,09128797;-0,05531638;0,03395643;-0,12756576;-0,11265919;-0,26981759;-0,11159804;-0,25305469;-0,09590200;-0,21591127;-0,12131046;-0,27802908
C2;100;23/12/2024  21:30;3,73917721;6,05237735;8,48141820;12,17581274;14,26894448;0,01337016;0,00985329;0,00395935;0,00905831;0,00462981;-0,08036783;0,28204480;-0,10398763;0,36671254;-0,03275008;0,11464610;-0,05937212;0,21074411;-0,22368548;0,76662278;-0,28064093;0,95981283;-0,08299979;0,28056825;-0,15580393;0,53516922;0,02832753;-0,10133820;0,02907810;-0,10421107;0,03093232;-0,10855268;0,02181047;-0,07788871;0,06596501;-0,22638512;0,09696120;-0,33216716;0,08798010;-0,30030018;0,08381856;-0,29066619;-0,31398927;0,20231707;-0,34919647;0,19638446;-0,24091830;0,20670073;-0,23326144;0,16608582;-0,38138930;0,27575951;-0,49070101;0,31814665;-0,38061324;0,33142988;-0,42809523;0,33870918;-0,52476259;0,37839933;-0,52876161;0,38183850;-0,52554384;0,38577529;-0,54547143;0,39703903;-0,82634239;0,56316805;-0,78303983;0,53271991;-0,78702958;0,53377604;-0,79905579;0,54616788;0,07104059;-0,02627912;-0,18204771;-0,13284738;0,59038654;0,18828653;0,31783740;0,07030612;0,08070458;0,04465839;-0,30074144;-0,09227256;0,93470730;0,35541842;0,50472942;0,19687057;-0,08327671;-0,01990516;-0,07531372;-0,01342158;-0,03061629;-0,00012426;-0,04523600;-0,00956798;0,24804865;0,09443263;0,26971080;0,09970109;0,29696931;0,11069378;0,24290930;0,09303526;-0,22013750;-0,03988828;-0,34586058;0,14783657;0,08130054;-0,28006782;-0,06017042;-0,13573798;-0,39841305;0,21525800;-0,62900142;0,45317327;-0,14496655;-0,12701350;-0,33339691;0,08644058;-0,23888718;0,21994760;-0,23958590;0,23742858;-0,22583226;0,19888627;-0,24064698;0,19556944;-0,84307818;0,53779102;-0,78536706;0,49453612;-0,78363351;0,48533414;-0,80854659;0,53319680;-0,46757368;-0,43082433;-0,63551938;-0,77208492;-0,02173338;0,26892469;-0,23646380;-0,08295523;0,11111939;0,07380159;-0,02782301;-0,31996646;0,33549068;0,80013825;0,21958411;0,41093467;0,08585968;-0,12650944;0,10885047;-0,11304507;0,12015940;-0,06619360;0,04989668;-0,13226577;-0,12900916;-0,27532737;-0,12893977;-0,25337840;-0,11217210;-0,21825456;-0,14022100;-0,28104595
C2;100;23/12/2024  21:45;3,74407751;6,05789679;8,34528501;12,18284457;14,25834095;0,01246747;0,00823756;0,00849445;0,00960186;0,00442066;0,28535124;0,06239389;0,37232850;0,08081880;0,11697691;0,02648345;0,21490337;0,04599020;0,78049322;0,17608619;0,97537164;0,22056781;0,28589530;0,06565694;0,54384319;0,12228766;-0,10300407;-0,02191186;-0,10572228;-0,02263739;-0,11006206;-0,02395706;-0,07862552;-0,01631199;-0,22887527;-0,05120733;-0,33770906;-0,07630722;-0,30553447;-0,06894367;-0,29598878;-0,06565220;-0,23680084;0,28517643;-0,25783011;0,28958859;-0,19372497;0,26290057;-0,18366763;0,22112530;-0,23224946;0,40629954;-0,29409278;0,50080934;-0,26205468;0,45439068;-0,27539444;0,48060490;-0,34396385;0,56309691;-0,34847006;0,56669971;-0,35029007;0,57158627;-0,36647501;0,58306196;-0,54702492;0,83711632;-0,52312480;0,79734253;-0,52750285;0,80296632;-0,53621370;0,81604101;-0,30670890;-0,02627746;-0,06214518;0,10736381;-0,76483302;-0,26278522;-0,52499837;-0,12760022;0,10048504;-0,03374291;0,56024696;0,14477970;-0,90977416;-0,41510358;-0,38939529;-0,21718894;0,17417520;0,03867127;0,16713901;0,04477287;0,12184325;0,01782012;0,10224200;0,01994908;-0,13702797;-0,06378890;-0,18435742;-0,08070247;-0,20869314;-0,09569622;-0,14565092;-0,06438646;-0,29915393;-0,15800288;-0,43592741;-0,00679614;0,02393532;-0,32893327;-0,14066199;-0,22963015;-0,29372105;0,36089308;-0,48108380;0,63950443;-0,09792729;-0,05115669;-0,24032986;0,20119773;-0,14139115;0,26675034;-0,13291290;0,27663804;-0,12164244;0,25106657;-0,14503362;0,22782770;-0,72402755;0,68977105;-0,68874717;0,63011521;-0,68557577;0,62119681;-0,70660062;0,66276901;-0,42594859;-0,43961934;-0,58170426;-0,81340036;-0,01073564;0,31072697;-0,21215993;-0,06879762;0,09899112;0,06824445;-0,03316022;-0,37105968;0,32096797;0,88024840;0,20386369;0,44537184;0,07765009;-0,13182681;0,10214865;-0,11759212;0,10815809;-0,06364892;0,04717039;-0,13343414;-0,12166211;-0,30710729;-0,12082736;-0,28141948;-0,10401095;-0,24282707;-0,12941112;-0,31146113
A3;100;01/01/2025  2:15;3,76569353;6,12128834;8,53864132;12,82152090;14,43302357;0,01180756;0,01791852;0,00302413;0,01217998;0,00573920;0,13146761;-0,26458011;0,10389294;-0,37230720;0,03333759;-0,11629070;0,05978461;-0,21487574;0,21838516;-0,76917180;0,27376605;-0,96179631;0,08122544;-0,28101744;0,15164363;-0,53526782;-0,04755171;0,09593144;-0,02991729;0,10664893;-0,03048681;0,11050553;-0,02275547;0,08044690;-0,06539517;0,22892304;-0,09503939;0,33460634;-0,08616777;0,30286485;-0,08333235;0,29462848;0,33240414;-0,17019820;0,27763841;-0,27813701;0,22545473;-0,25788607;0,20319329;-0,21993391;0,30058320;-0,37567197;0,37538292;-0,45840971;0,33551774;-0,43122051;0,36076721;-0,44644975;0,55174048;-0,36847726;0,42183793;-0,52802607;0,41714450;-0,52446996;0,43054847;-0,53508684;0,64578044;-0,76352316;0,61372960;-0,71962587;0,61761764;-0,73079973;0,62619051;-0,73810366;-0,09551864;0,09278976;0,11417392;-0,16430990;-0,41045985;0,67883874;-0,22501910;0,38597832;0,05163431;-0,04735042;0,31974720;-0,46240159;-0,52155395;0,85321831;-0,22091468;0,39292228;0,12040927;-0,10157741;0,06244689;-0,12560890;0,03176564;-0,07877308;0,04149867;-0,08743605;-0,06014922;0,09087686;-0,09104650;0,13003715;-0,10791590;0,15392974;-0,07010511;0,09225415;0,73240193;-0,17072333;0,63678184;-0,77104402;0,17620186;-0,19714153;0,35574164;-0,42434489;-0,22309753;0,26287303;-0,25843460;0,29373276;-0,10796865;0,13828565;-0,16615405;0,20206914;-0,27272172;0,05713440;-0,19133761;0,21983632;-0,19731218;0,22797441;-0,14336682;0,16453657;0,09509638;-0,13688757;0,12428132;-0,17031231;0,11445546;-0,15720050;0,11334183;-0,16002739;-0,12838971;-0,56809583;-0,76037834;-0,61323885;0,20353028;0,24905886;-0,13370044;-0,05220413;0,08605955;0,05072442;-0,25250435;-0,30218724;0,70508691;0,70912090;0,37984257;0,36011765;0,01398195;-0,10355216;-0,03288533;-0,07826174;-0,00665620;-0,04516303;-0,07499357;-0,09263186;-0,22333411;-0,20890903;-0,20700420;-0,18816778;-0,17475755;-0,15823171;-0,23151358;-0,21086906
A3;100;01/01/2025  2:30;3,75791059;6,13037995;8,53897961;12,81240484;14,42373658;0,01154511;0,01765341;0,00391582;0,01209871;0,00268353;-0,27201503;-0,11664781;-0,37857787;-0,08156249;-0,11780292;-0,02607449;-0,21833534;-0,04709629;-0,78008281;-0,17259916;-0,97613640;-0,21715828;-0,28542531;-0,06465710;-0,54303304;-0,12064577;0,09926095;0,04256379;0,10847554;0,02347721;0,11318156;0,02424941;0,08112405;0,01739671;0,23141240;0,05197587;0,33952324;0,07543508;0,30757825;0,06892862;0,29843777;0,06545968;0,32362480;-0,20337167;0,26332208;-0,28973818;0,22347890;-0,27071459;0,19585809;-0,22842293;0,31761898;-0,37971804;0,39297751;-0,46123460;0,34790104;-0,43036537;0,36969072;-0,45233028;0,55437664;-0,36916302;0,41863539;-0,52802885;0,42390470;-0,53141219;0,43407676;-0,54913151;0,63537013;-0,77220774;0,60242604;-0,72933062;0,60645468;-0,73324953;0,61302853;-0,74829095;0,10573073;0,05473461;-0,22390884;-0,00708820;0,77793770;0,05496079;0,42601393;0,03134624;-0,03540093;-0,01986478;-0,52480991;-0,05328817;0,99759327;0,06933732;0,46659489;0,02414548;-0,13942150;-0,06060184;-0,13682801;0,00381452;-0,08152224;0,00533134;-0,09241950;0,00547368;0,09436258;0,01546487;0,14210585;0,02517084;0,17073173;0,02702888;0,10143871;0,02080628;0,73143911;-0,17571490;0,63213830;-0,77485558;0,17597026;-0,19776248;0,35432888;-0,42645362;-0,22304678;0,26388789;-0,25907622;0,29501494;-0,10656203;0,13865767;-0,16567252;0,20302365;-0,27278388;0,05716376;-0,19148712;0,21974221;-0,19745957;0,22804463;-0,14395560;0,16455840;0,09304369;-0,13964308;0,12234332;-0,17290175;0,11306498;-0,15999116;0,11154763;-0,16276546;0,16608337;0,30185089;0,68637359;0,27065730;-0,37980772;-0,19963434;-0,00427037;-0,03093079;-0,03579831;0,02075538;0,42068752;0,25101718;-0,90448765;-0,42649982;-0,44864631;-0,18624728;0,05377675;0,15003556;0,12374419;0,07795564;0,07463794;0,05073976;0,13044815;0,06873769;0,26369068;0,11984362;0,23268648;0,09872062;0,19364732;0,08363450;0,26685547;0,11430003
