Cuadricula;Peso;Fecha;f0;f1;f2;f3;x0;x1;x2;x3;phi_re_0_0;phi_im_0_0;phi_re_0_1;phi_im_0_1;phi_re_0_2;phi_im_0_2;phi_re_0_3;phi_im_0_3;phi_re_0_4;phi_im_0_4;phi_re_0_5;phi_im_0_5;phi_re_0_6;phi_im_0_6;phi_re_0_7;phi_im_0_7;phi_re_0_8;phi_im_0_8;phi_re_0_9;phi_im_0_9;phi_re_0_10;phi_im_0_10;phi_re_0_11;phi_im_0_11;phi_re_0_12;phi_im_0_12;phi_re_0_13;phi_im_0_13;phi_re_0_14;phi_im_0_14;phi_re_0_15;phi_im_0_15;phi_re_1_0;phi_im_1_0;phi_re_1_1;phi_im_1_1;phi_re_1_2;phi_im_1_2;phi_re_1_3;phi_im_1_3;phi_re_1_4;phi_im_1_4;phi_re_1_5;phi_im_1_5;phi_re_1_6;phi_im_1_6;phi_re_1_7;phi_im_1_7;phi_re_1_8;phi_im_1_8;phi_re_1_9;phi_im_1_9;phi_re_1_10;phi_im_1_10;phi_re_1_11;phi_im_1_11;phi_re_1_12;phi_im_1_12;phi_re_1_13;phi_im_1_13;phi_re_1_14;phi_im_1_14;phi_re_1_15;phi_im_1_15;phi_re_2_0;phi_im_2_0;phi_re_2_1;phi_im_2_1;phi_re_2_2;phi_im_2_2;phi_re_2_3;phi_im_2_3;phi_re_2_4;phi_im_2_4;phi_re_2_5;phi_im_2_5;phi_re_2_6;phi_im_2_6;phi_re_2_7;phi_im_2_7;phi_re_2_8;phi_im_2_8;phi_re_2_9;phi_im_2_9;phi_re_2_10;phi_im_2_10;phi_re_2_11;phi_im_2_11;phi_re_2_12;phi_im_2_12;phi_re_2_13;phi_im_2_13;phi_re_2_14;phi_im_2_14;phi_re_2_15;phi_im_2_15;phi_re_3_0;phi_im_3_0;phi_re_3_1;phi_im_3_1;phi_re_3_2;phi_im_3_2;phi_re_3_3;phi_im_3_3;phi_re_3_4;phi_im_3_4;phi_re_3_5;phi_im_3_5;phi_re_3_6;phi_im_3_6;phi_re_3_7;phi_im_3_7;phi_re_3_8;phi_im_3_8;phi_re_3_9;phi_im_3_9;phi_re_3_10;phi_im_3_10;phi_re_3_11;phi_im_3_11;phi_re_3_12;phi_im_3_12;phi_re_3_13;phi_im_3_13;phi_re_3_14;phi_im_3_14;phi_re_3_15;phi_im_3_15
C3;100;03/01/2025  0:30;3,78307692;6,16577825;9,80471651;12,05237067;0,01256942;0,02576759;0,00020329;0,00326205;-0,24146590;0,16249272;-0,15064555;0,35189079;-0,02608283;0,11741688;-0,12346513;0,18207911;-0,17606437;0,77975736;-0,22080512;0,97531795;-0,11827883;0,26705588;-0,17322518;0,52835645;0,08846288;-0,05931901;0,04295168;-0,10134238;0,02411348;-0,11241505;0,04636840;-0,06860537;0,05243817;-0,23376358;0,07686277;-0,34143802;0,09898822;-0,30045385;0,09515584;-0,29128484;0,35632978;0,10835162;0,32146314;-0,19865521;0,20317248;-0,32824595;0,29156657;-0,10030018;0,30069545;-0,36618362;0,36186312;-0,41107366;0,46291184;-0,37153620;0,41793454;-0,42048833;0,63128202;0,18354920;0,52480906;-0,40267303;0,37318084;-0,54266418;0,64351218;-0,23824667;0,58514654;-0,81092757;0,55675157;-0,77291613;0,67770583;-0,68729927;0,68346144;-0,68680402;0,15845927;-0,01238982;0,05780252;-0,02300378;-0,38089591;-0,31245309;0,11401071;-0,30565958;0,49021445;0,35687024;0,80064384;0,59914059;0,06604602;-0,02191993;0,25807325;0,25087953;-0,30156423;0,18243122;0,21683953;0,30254860;0,29550518;0,15423716;0,03197258;0,30722256;0,69124096;0,38962899;0,61084061;0,33345998;0,51138391;0,47693000;0,54417962;0,51752049;0,28951895;0,17774360;0,01994108;-0,32194194;-0,15070305;-0,47726591;0,35496059;-0,29521035;0,12626729;0,63113920;0,19471172;0,98086051;-0,06619006;0,06590758;-0,06617678;0,42782029;-0,52846228;-0,37031891;-0,25045171;0,63185139;0,17850062;0,61575394;-0,48760812;0,34128524;0,04472032;0,80316009;0,02332143;0,71348596;-0,18696151;0,68934689;-0,18761767;0,73620530
C3;100;03/01/2025  0:45;3,78569876;6,13880255;8,43884670;12,04169922;0,01209999;0,02757270;0,00763409;0,00153830;0,24197546;-0,16257814;0,15125293;-0,35165235;0,02602507;-0,11718151;0,12300034;-0,18168675;0,17460879;-0,78102524;0,21920836;-0,97567807;0,11720896;-0,26690152;0,17235942;-0,52976438;-0,08806165;0,05918230;-0,04363557;0,10095895;-0,02438454;0,11311482;-0,04544302;0,06850048;-0,05217180;0,23351847;-0,07663822;0,34163070;-0,09829561;0,30058535;-0,09460775;0,29220500;0,34638840;0,11935589;0,32898234;-0,21788380;0,22977868;-0,26371068;0,28910790;-0,07915358;0,30141042;-0,36414025;0,35327714;-0,44199830;0,46834468;-0,29106406;0,42486786;-0,38155186;0,63489719;0,20107299;0,54484902;-0,37053816;0,39630455;-0,51641465;0,64026935;-0,19638626;0,63151385;-0,77536459;0,59555080;-0,73578924;0,71387534;-0,63885462;0,72244559;-0,64776779;-0,04658986;0,05932308;-0,13420001;-0,13888626;0,82470101;0,22729595;0,21020192;0,42970963;-0,06716362;-0,02338970;-0,55685349;-0,16004443;0,78381417;0,62099545;0,40438648;0,19580502;0,07859051;-0,23827649;-0,16201756;-0,08173919;-0,11445861;0,05425970;-0,14754228;-0,05552549;0,05473694;0,00589152;0,10359375;0,01846951;0,13718630;0,04578847;0,07003087;0,01426640;0,24643112;0,11749875;-0,03452570;-0,20175279;-0,19505139;-0,43027099;0,28027545;-0,29242222;0,18563461;0,60829299;0,29846733;0,95441985;-0,05712060;0,07374110;-0,02252878;0,43052619;-0,58227373;-0,31022525;-0,17642758;0,66165675;0,24629044;0,59062679;-0,44752069;0,40546396;0,20461870;0,86805742;0,17327966;0,77803293;-0,07093541;0,79851275;-0,05514586;0,84430698
C3;100;03/01/2025  1:00;3,78390655;6,07242317;8,80745751;12,02152207;0,01252767;0,02986897;0,04128184;0,00160493;-0,24278638;0,16226556;-0,15175109;0,35097729;-0,02552242;0,11704332;-0,12457689;0,18119410;-0,17747161;0,78009830;-0,22216239;0,97500968;-0,11883202;0,26663321;-0,17392091;0,52846349;0,08829610;-0,05885249;0,04386891;-0,10119205;0,02510575;-0,11232037;0,04641930;-0,06821819;0,05242598;-0,23392165;0,07757553;-0,34185678;0,09937343;-0,30006606;0,09587311;-0,29098313;0,32559363;0,18917581;0,38699506;-0,14920984;0,28831768;-0,21202636;0,30542445;-0,01911784;0,39335120;-0,32242075;0,46126003;-0,39066300;0,54552860;-0,20470477;0,52117351;-0,30338827;0,58551916;0,32028515;0,59888886;-0,24052921;0,49001973;-0,41701437;0,67179237;-0,05603628;0,78611031;-0,61808623;0,74159470;-0,57760763;0,83709808;-0,46552445;0,84608794;-0,47139704;-0,05780616;0,05534560;0,10152781;0,16856893;-0,86765112;-0,07951265;-0,35335375;-0,42752797;0,07705300;-0,06868997;0,59156407;-0,10356674;-0,93075843;-0,36563472;-0,44293570;-0,09848045;-0,07096094;0,46947076;0,15116863;-0,05929419;0,09254429;-0,23916351;0,26588000;-0,01755729;-0,08838398;0,00319050;-0,14404708;0,02483222;-0,18425563;0,01208298;-0,10992447;0,03310782;0,23214405;0,15323447;0,05145889;-0,21490425;-0,13888432;-0,43383593;0,31547898;-0,25159995;0,11899081;0,63035487;0,19735457;0,98033218;-0,07500741;0,06715707;-0,06613627;0,42794648;-0,53242163;-0,34492566;-0,22996164;0,61880447;0,17172144;0,59005222;-0,46496135;0,34623074;0,14694923;0,83414732;0,12113640;0,74249457;-0,10445977;0,74202949;-0,10051797;0,78974310
C3;100;03/01/2025  1:15;3,77896276;6,11737269;8,45586730;12,03845136;0,01321780;0,02920860;0,01115358;0,00269077;-0,24242829;0,16217569;-0,15147418;0,35203627;-0,02605034;0,11685386;-0,12334806;0,18265062;-0,17803849;0,78014479;-0,22196691;0,97505420;-0,11889217;0,26683602;-0,17444915;0,52809879;0,08864772;-0,05893200;0,04393574;-0,10195324;0,02379677;-0,11254760;0,04625786;-0,06828362;0,05281973;-0,23365700;0,07766994;-0,34089209;0,09862447;-0,30057440;0,09516415;-0,29212238;0,34106965;0,14520649;0,35061107;-0,18467983;0,25716520;-0,24200755;0,29130806;-0,04376787;0,32786071;-0,36324235;0,38408612;-0,44018044;0,49829811;-0,25756541;0,46833940;-0,35905194;0,62419403;0,23622352;0,56601485;-0,33367271;0,41844686;-0,48715145;0,66245740;-0,16673899;0,68812122;-0,72559574;0,65545649;-0,68116994;0,76255972;-0,57830777;0,76666261;-0,58316634;0,06161101;-0,07823131;0,08459146;0,11636439;-0,87242053;-0,15558892;-0,29961583;-0,45718630;0,09886569;-0,00527325;0,61429418;0,07594846;-0,82673276;-0,56259484;-0,39382912;-0,16076825;-0,04095157;0,28596881;0,17622147;0,06203905;0,11432719;-0,10625112;0,16020486;0,11155399;-0,07191825;0,01922745;-0,12767086;0,01587378;-0,15655898;-0,02476252;-0,08310812;0,00229501;-0,35246311;-0,10149397;0,10713187;0,36481170;0,18183511;0,44484127;-0,30467326;0,35126170;-0,17783446;-0,61870359;-0,25446779;-0,96708125;0,04145273;-0,08818004;0,01418583;-0,43950730;0,58228519;0,33579208;0,19248141;-0,66051820;-0,24270062;-0,60513210;0,46106647;-0,39558231;-0,06862328;-0,81157019;-0,04447719;-0,72274161;0,17425222;-0,69770392;0,17135928;-0,75007386
C3;100;03/01/2025  1:30;3,77855317;6,13208143;8,41217799;13,06281599;0,01183214;0,02880427;0,00692159;0,01201145;0,24306440;-0,16230908;0,15179591;-0,35231880;0,02596762;-0,11729727;0,12391517;-0,18137809;0,17758895;-0,77992409;0,22188545;-0,97507274;0,11846084;-0,26672391;0,17460875;-0,52817208;-0,08860654;0,05861091;-0,04357515;0,10168147;-0,02484277;0,11215586;-0,04667022;0,06861273;-0,05259860;0,23342718;-0,07790577;0,34128506;-0,09966874;0,30059812;-0,09596309;0,29184563;0,33946861;0,14693439;0,37018624;-0,21687946;0,24908099;-0,24585964;0,30063381;-0,06883335;0,32941375;-0,35975607;0,39127408;-0,43631167;0,48708720;-0,25661606;0,45277425;-0,35476342;0,60855554;0,24349179;0,56729287;-0,34097450;0,42914761;-0,48920304;0,64902838;-0,14490524;0,68108707;-0,73220243;0,64165333;-0,68925733;0,75953614;-0,59015779;0,76425015;-0,60190582;0,02238026;-0,12052391;0,13156250;0,16918426;-0,83898829;-0,14765023;-0,26514832;-0,38372658;0,09425373;0,00148158;0,60332880;0,09937999;-0,82662708;-0,56275010;-0,40379398;-0,17926177;-0,05391404;0,22139443;0,16915672;0,08805956;0,11409073;-0,04533303;0,12277923;0,05724802;-0,05735861;0,00372572;-0,11112394;-0,00324654;-0,14117581;-0,04108014;-0,07155249;-0,00960378;-0,73876344;0,05803129;0,46700421;0,88425509;0,25053387;0,12310650;-0,09765063;0,54738521;-0,29699594;-0,13927716;-0,33926611;-0,16545133;-0,07433602;-0,12960862;-0,17483161;-0,16267531;0,28617407;-0,01724791;-0,13585005;-0,27114158;-0,28566666;-0,13659435;0,04347432;-0,22498589;0,16360509;0,06339005;0,20185596;0,08196232;0,15222525;0,13248504;0,15448093;0,13118219
C3;100;03/01/2025  1:45;3,78202045;6,13785358;8,43458858;12,03411147;0,01309586;0,02778822;0,00927008;0,00160585;-0,24190544;0,16254627;-0,15101971;0,35184964;-0,02622116;0,11710900;-0,12377926;0,18203315;-0,17838344;0,77998924;-0,22241915;0,97495114;-0,11875937;0,26632878;-0,17465431;0,52862841;0,08819791;-0,05958214;0,04345959;-0,10129608;0,02415428;-0,11236830;0,04608256;-0,06829675;0,05221049;-0,23358459;0,07704255;-0,34127908;0,09961018;-0,30072290;0,09597791;-0,29133498;-0,34289291;-0,13142054;-0,34072533;0,19244177;-0,24465152;0,25003177;-0,28779311;0,05423667;-0,32424279;0,37698860;-0,39002420;0,46785713;-0,48860734;0,27690199;-0,45851864;0,38111988;-0,62622158;-0,22493683;-0,55833393;0,36034341;-0,41431902;0,50473946;-0,65928124;0,18799884;-0,65882155;0,75229926;-0,62210594;0,71020968;-0,73860548;0,60343955;-0,74286523;0,61658988;-0,08519083;0,07128928;-0,10355333;-0,07328966;0,88134989;0,15453959;0,27436414;0,45866533;-0,12816240;-0,01731009;-0,64816957;-0,09953803;0,83478298;0,55057913;0,38638155;0,14652186;0,05920426;-0,26413734;-0,18028301;-0,08019093;-0,12159009;0,07982559;-0,14545837;-0,10742967;0,08195102;-0,00746423;0,14163133;-0,00539350;0,16887017;0,03459274;0,09404679;0,00451050;-0,35779012;-0,16489355;-0,01196019;0,37756531;0,21688015;0,42895352;-0,32732299;0,35704672;-0,24038404;-0,60941113;-0,35884380;-0,93339763;0,04268100;-0,10167678;-0,02347607;-0,44462976;0,60518755;0,26974525;0,12188950;-0,67611154;-0,29694548;-0,58060295;0,41148184;-0,43661063;-0,22862995;-0,72898336;-0,19509483;-0,64549764;0,01101886;-0,67610521;-0,00091342;-0,72047576
C3;100;03/01/2025  2:00;3,77456196;6,10801944;8,39048240;12,04782917;0,01389732;0,02699648;0,00494531;0,00237520;-0,24260835;0,16144465;-0,15341853;0,35207785;-0,02590405;0,11724713;-0,12439346;0,18204470;-0,18026687;0,77915460;-0,22592674;0,97414429;-0,11935971;0,26611182;-0,17597231;0,52721291;0,08870570;-0,05904093;0,04384145;-0,10194612;0,02485498;-0,11313003;0,04657975;-0,06922479;0,05361096;-0,23333582;0,07898758;-0,34220246;0,10043353;-0,30010391;0,09647410;-0,29186712;-0,33433782;-0,15264233;-0,36324552;0,19511837;-0,25270782;0,23855048;-0,28024563;0,05320716;-0,37734700;0,35876194;-0,45727577;0,43520970;-0,49497062;0,23902468;-0,48715894;0,34163170;-0,61178467;-0,26737129;-0,58566458;0,32035653;-0,45109371;0,48352608;-0,68282158;0,14260395;-0,69849604;0,71561392;-0,65260302;0,67625177;-0,76405366;0,57458066;-0,77168896;0,58639234;-0,06957912;0,09904436;-0,13265898;-0,10919516;0,79584269;0,28717532;0,17212800;0,46449312;-0,10315709;-0,06620192;-0,59410271;-0,25304856;0,72500861;0,68873980;0,36272730;0,20136957;0,08418760;-0,18792251;-0,14067578;-0,11249443;-0,12423901;0,00251923;-0,07777919;-0,12159048;0,05909424;0,02009161;0,10865014;0,04101488;0,12293626;0,08363664;0,06077708;0,03728421;-0,25488899;-0,06202861;0,11339733;0,22684836;0,17872787;0,43591758;-0,26385189;0,31155930;-0,17256593;-0,61088206;-0,26108633;-0,96531546;0,05094385;-0,06844328;0,02841212;-0,42925318;0,56617335;0,33272192;0,20421206;-0,64951411;-0,23189621;-0,60382087;0,45997463;-0,39045676;-0,10178858;-0,89616756;-0,07487921;-0,81006972;0,17380523;-0,78976539;0,16970111;-0,84280456
C3;100;03/01/2025  2:15;3,77795698;6,13929072;8,41510267;12,05700095;0,01236731;0,02695172;0,00634465;0,00280702;-0,24244734;0,16238973;-0,15179716;0,35202336;-0,02588661;0,11728732;-0,12421855;0,18243889;-0,17761604;0,77969658;-0,22205336;0,97503451;-0,11838066;0,26693484;-0,17433792;0,52901997;0,08854264;-0,05973936;0,04341277;-0,10166849;0,02467194;-0,11262051;0,04650183;-0,06873504;0,05296507;-0,23408943;0,07718392;-0,34133328;0,09935411;-0,30085223;0,09580979;-0,29151624;-0,34640513;-0,13167936;-0,34926391;0,19230781;-0,24675175;0,25750754;-0,28669724;0,05821977;-0,34414566;0,38607789;-0,40959490;0,46684689;-0,48906236;0,28526394;-0,46519348;0,38022096;-0,62890419;-0,22643505;-0,56357911;0,36509049;-0,42009045;0,51234688;-0,66527067;0,18051706;-0,65797645;0,75303851;-0,61765174;0,71084040;-0,73568256;0,60876070;-0,74423616;0,61658502;-0,08587864;0,09520013;-0,11417138;-0,10777795;0,83892199;0,19713394;0,22177228;0,44340799;-0,08753747;-0,01453895;-0,58354640;-0,14605610;0,78440592;0,62024782;0,39410999;0,19200308;0,06547679;-0,21609153;-0,17717683;-0,07407859;-0,12666257;0,05326916;-0,11266642;-0,09341338;0,05709947;-0,00605474;0,11116118;0,00422609;0,13806663;0,04837149;0,06829869;0,01244012;-0,42357356;-0,21781528;-0,00690353;0,52123703;0,15856095;0,46939922;-0,39670693;0,35819193;-0,16941910;-0,65064413;-0,22647982;-0,97401586;0,04113135;-0,13893062;0,02501823;-0,46851258;0,56757299;0,35551237;0,21628031;-0,66681541;-0,22459270;-0,62454401;0,47118795;-0,37137383;-0,04996800;-0,71425908;-0,02323177;-0,61981612;0,16200393;-0,60755928;0,16562378;-0,64540519
C3;100;03/01/2025  2:30;3,78231475;6,09517081;9,80178424;12,06024159;0,01156945;0,02723334;0,00046739;0,00341243;-0,24215997;0,16334942;-0,15080321;0,35219337;-0,02571164;0,11687331;-0,12350684;0,18248992;-0,17410195;0,78119019;-0,21781340;0,97599043;-0,11764057;0,26683699;-0,17232210;0,52916881;0,08907836;-0,05967750;0,04365582;-0,10124403;0,02469031;-0,11255345;0,04657909;-0,06894652;0,05217861;-0,23311776;0,07638269;-0,34285393;0,09871813;-0,30098191;0,09455663;-0,29190939;0,33534981;0,16783919;0,35907424;-0,14956472;0,24681330;-0,26570529;0,29435092;-0,05087953;0,40027236;-0,31832991;0,48775811;-0,37198297;0,51311511;-0,26618025;0,50499038;-0,33221953;0,59949925;0,28455350;0,60219723;-0,30028000;0,47160892;-0,46894775;0,68685355;-0,11667730;0,72277178;-0,69108680;0,67298072;-0,66052833;0,77767203;-0,54935772;0,78899459;-0,55659219;-0,11634384;0,00425566;-0,06540493;-0,00268880;0,33841216;0,29122620;-0,12066211;0,27440614;-0,51288250;-0,33426347;-0,82252778;-0,56872493;-0,08839853;0,00310474;-0,28458481;-0,26102620;0,31063364;-0,19809515;-0,23434607;-0,30892295;-0,32465779;-0,14948028;-0,03923765;-0,33843550;-0,74314377;-0,41569975;-0,66978964;-0,35133637;-0,55307392;-0,50806110;-0,59580985;-0,53899849;0,41113772;0,21691623;-0,00672167;-0,49472475;-0,15795088;-0,47970603;0,38627726;-0,35049174;0,14580883;0,64613909;0,19348822;0,98110260;-0,04866634;0,10581765;-0,04539658;0,44418751;-0,54570749;-0,37094759;-0,23273303;0,64931592;0,19800836;0,62509159;-0,47879357;0,34827547;0,01835567;0,72179102;-0,00476442;0,63184204;-0,19044143;0,60128506;-0,19014922;0,64866870
0;0;04/01/2025  15:45;3,80328129;6,22118383;8,73343931;12,18461687;0,01355475;0,02947927;0,01292300;0,00867979;-0,03938545;0,29056661;-0,05020839;0,37945029;-0,02718693;0,11613824;-0,20806039;0,06154301;-0,45985120;0,64694919;-0,13953350;0,99021735;-0,04247039;0,29022028;-0,12988890;0,54147575;0,01394520;-0,10523236;0,01409819;-0,10750793;0,01338289;-0,11235639;0,07590842;-0,02316911;0,11751591;-0,20509735;0,04790903;-0,34479600;0,04399577;-0,31167506;0,07000430;-0,29563588;-0,23647221;0,25876768;-0,32722031;0,27959131;-0,20332581;0,25601834;-0,17940116;-0,21703003;-0,52879643;0,06880336;-0,48519976;0,48136879;-0,31055300;0,46153862;-0,45891486;0,41834627;-0,39586609;0,52479900;-0,43596459;0,55845917;-0,39235012;0,53283000;-0,35913459;-0,60097765;-0,97237125;0,18901335;-0,64853164;0,73301909;-0,66157189;0,74988175;-0,77080373;0,62434551;-0,02813316;0,29050591;0,19449621;-0,01195168;-0,47593052;0,58365033;-0,03733325;-0,45612299;-0,06445936;-0,02366149;0,20854410;-0,24527208;-0,53175230;0,84689993;-0,36525458;0,38664186;-0,08766975;0,00379205;-0,03464720;-0,06596762;-0,12406088;0,05167011;0,02631085;0,09649625;-0,35347096;0,13228613;-0,11882455;0,31218872;-0,13990292;0,33756715;-0,18206593;0,28040315;-0,53429710;-0,13853006;-0,64141313;0,08679853;-0,31966879;-0,42257644;0,35569547;0,42690271;-0,39437474;0,51535046;0,73614630;0,67682245;0,01947363;0,03346941;0,18332967;0,35528364;0,55453892;0,38435014;0,52785359;0,46885682;0,55256793;0,36279877;-0,19837440;-0,64724101;-0,55184965;0,56287909;0,28139477;0,72121815;0,28801322;0,71423350;0,09520098;0,78949158
0;0;04/01/2025  16:00;3,80529444;6,22712826;8,67131704;12,14611293;0,01142408;0,02858169;0,00518410;0,00477222;-0,29170899;-0,02647777;-0,38027592;-0,03353763;-0,11722784;-0,02294234;-0,07025814;-0,20508522;-0,66920539;-0,43008571;-0,99561467;-0,09354907;-0,29207369;-0,02792740;-0,54660338;-0,10438709;0,10529096;0,00943400;0,10772057;0,01001545;0,11198023;0,01034031;0,02559374;0,07396333;0,20883538;0,10760017;0,34688921;0,03220599;0,31360600;0,02994250;0,29923300;0,05646768;0,21742145;-0,29853368;0,28273387;-0,31139981;0,16074055;-0,28859206;0,19381324;0,23847873;0,45087686;-0,02087521;0,47902358;-0,36064748;0,25848078;-0,45342231;0,40271251;-0,36846517;0,38970435;-0,51370602;0,39705501;-0,54592509;0,38015046;-0,53430535;0,39129274;0,56065773;0,96570145;-0,25965497;0,60209389;-0,75959875;0,60317254;-0,76949825;0,73268444;-0,66890391;0,00996713;-0,16208734;-0,14789712;0,10121624;0,46296901;-0,51699272;0,04090874;0,40404575;0,08732391;0,00444486;-0,19324283;0,21176627;0,54372689;-0,83926222;0,38536076;-0,39356244;0,01632159;0,01444155;0,01787080;0,03283103;0,04728249;-0,02822495;-0,02931193;-0,02728169;0,31809558;-0,05021730;0,19158322;-0,28126650;0,21097917;-0,30608459;0,23026721;-0,22717513;-0,12241931;-0,03809988;-0,09208090;0,26821948;-0,15780848;-0,40951754;0,16322116;0,22088139;-0,42644301;0,31967209;0,48265420;0,76594634;-0,07394980;-0,01029410;0,04175328;0,31289596;0,39633808;0,44186617;0,37522318;0,54451827;0,37931919;0,41682828;-0,11256855;-0,65290757;-0,72273983;0,69112021;0,36102376;0,87961308;0,35948034;0,86878865;0,09453724;0,97102621
0;0;04/01/2025  16:15;3,80412482;6,17042469;8,58127358;13,38942438;0,01441074;0,02956280;0,00756140;0,01074209;-0,29189930;-0,02604096;-0,38037386;-0,03414312;-0,11720758;-0,02150663;-0,06992323;-0,20528221;-0,66613046;-0,43293803;-0,99512358;-0,09863599;-0,29136322;-0,02970306;-0,54586487;-0,10740617;0,10508452;0,00876192;0,10873001;0,00928945;0,11200114;0,00912179;0,02625861;0,07476174;0,20886622;0,10855183;0,34606077;0,03361585;0,31313045;0,03069038;0,29850068;0,05781880;0,29901887;-0,28500713;0,36354912;-0,26587709;0,25376694;-0,23565280;0,14790295;0,22806017;0,54720974;-0,05438719;0,48725348;-0,50250486;0,35965700;-0,42600428;0,47646837;-0,40029401;0,43895435;-0,51997832;0,45570618;-0,51790853;0,43911162;-0,53294992;0,37106997;0,60323144;0,98034805;-0,19727570;0,65433437;-0,69206352;0,66397788;-0,70462090;0,77143888;-0,60063309;-0,06075145;0,14026856;0,10586855;-0,00898704;-0,62689559;0,36288927;0,13935297;-0,37754649;-0,02731783;-0,01557593;0,34281908;-0,22046845;-0,78346116;0,62144075;-0,44960088;0,23006343;0,06358725;-0,07443130;0,01075814;-0,03051122;0,01314745;-0,03103488;-0,02839670;0,00141008;-0,22225239;-0,08313319;-0,25667085;0,15482971;-0,28137883;0,17163284;-0,24862153;0,08042236;0,55093074;-0,52362240;0,72216060;-0,69172543;0,25514009;-0,11402214;-0,53995739;-0,07216457;-0,19819472;-0,25846086;-0,27878342;0,26574987;-0,11789871;0,11270516;-0,22729976;0,10542499;-0,22558643;0,20358422;-0,23147235;0,21127578;-0,23930052;0,21815750;0,22780397;0,03692680;0,09208855;0,06171651;0,11261107;-0,10589512;0,10248049;-0,09525841;0,12765619;-0,05702552
0;0;04/01/2025  16:30;3,81048491;6,24817465;8,60643603;13,40877325;0,01234506;0,02240430;0,00934850;0,00884048;0,03850049;-0,28984878;0,04957306;-0,37790527;0,02721899;-0,11603945;0,20737316;-0,06029077;0,45905989;-0,64824560;0,13669524;-0,99061315;0,04172940;-0,29020108;0,12861373;-0,54154429;-0,01371315;0,10392001;-0,01406943;0,10706308;-0,01388378;0,11152826;-0,07529182;0,02205626;-0,11646837;0,20383462;-0,04671841;0,34445704;-0,04230462;0,31188302;-0,06883034;0,29576225;-0,20941418;0,31200527;-0,25453944;0,33587828;-0,20834371;0,24626424;-0,17272952;-0,20437490;-0,41940972;0,08445593;-0,34628467;0,43954955;-0,27835315;0,41031450;-0,36589330;0,38022211;-0,33270666;0,55986590;-0,35371064;0,56700064;-0,33399816;0,56258571;-0,41665190;-0,53288704;-0,93551314;0,35329189;-0,52412991;0,81065898;-0,53299110;0,81092522;-0,65758290;0,72584077;0,06461896;0,13708148;0,16888908;-0,13299522;-0,48259905;0,52575376;0,01895329;-0,36608998;-0,03162693;-0,04142457;0,20993229;-0,29216000;-0,60629806;0,79523749;-0,39079906;0,32567771;0,04469974;-0,05284288;-0,03795985;-0,04264194;0,00624063;0,00058132;0,02407966;-0,03019589;-0,19229806;-0,04183330;-0,19915454;0,13771147;-0,21460100;0,15680576;-0,19642983;0,07603935;-0,53653974;0,54300751;-0,69808760;0,71601237;-0,25740750;0,11947032;0,54550890;0,05849938;0,20388758;0,25357088;0,27502325;-0,27074305;0,10455840;-0,11705931;0,21956069;-0,11246632;0,21258617;-0,21201713;0,21926795;-0,22062755;0,22519391;-0,22698994;-0,22727850;-0,02395528;-0,09465508;-0,05409671;-0,10499552;0,11095991;-0,09553596;0,10024351;-0,12184066;0,06407662
0;0;04/01/2025  16:45;3,80842939;6,20816618;8,49740830;12,10544119;0,01143121;0,02793160;0,00540720;0,00215683;-0,29193930;-0,02674849;-0,38118236;-0,03330984;-0,11758424;-0,02212453;-0,07077488;-0,20560405;-0,66942433;-0,43046274;-0,99574389;-0,09216346;-0,29175579;-0,02773836;-0,54755052;-0,10306631;0,10496757;0,00960863;0,10810350;0,00897233;0,11181963;0,00987933;0,02566271;0,07490941;0,19766424;0,12635301;0,34641107;0,03131087;0,31338180;0,02874817;0,29935749;0,05596881;-0,27487229;0,27749017;-0,31026112;0,29349574;-0,26598823;0,20592966;-0,13296042;-0,21971055;-0,46246599;0,11945644;-0,34055541;0,50292403;-0,33797424;0,40263011;-0,40172869;0,38229136;-0,38456653;0,52735262;-0,39247005;0,53670519;-0,38755958;0,52834176;-0,38619089;-0,56767856;-0,99597000;0,08968701;-0,61327788;0,73636507;-0,62350268;0,74516115;-0,73894828;0,64781351;-0,04025037;0,12167824;0,18620354;-0,10086487;-0,64057542;0,40757305;0,12200257;-0,39647317;0,00083480;0,01297232;0,38939895;-0,27112621;-0,72621930;0,68746311;-0,39996262;0,25975809;0,06650939;-0,09640278;0,04811827;-0,08058239;0,01485600;-0,04774016;-0,03375628;0,05476887;-0,11784570;-0,04563624;-0,13886533;0,09313589;-0,16041990;0,11547736;-0,12614085;0,04957007;-0,08580457;-0,00279936;0,01335382;0,19583798;-0,14270082;-0,40124600;0,03896433;0,23285650;-0,47902542;0,22760070;0,37128365;0,82919863;-0,13325590;-0,02667540;-0,04019770;0,29877889;0,22481145;0,47546442;0,22749070;0,48990937;0,20649293;0,44552960;0,02510836;-0,49129748;-0,89848381;0,43900665;0,38076305;0,86163437;0,37534273;0,85365539;0,11278826;0,96705769
